frame_index,compression_rank,threshold,reconstruction_error,is_novel_predicted,is_novel_truth,gate_ms,ai_called,ai_infer_ms,ai_e2e_ms,cpu_percent,memory_mb,timestamp
102,30,0.0500,0.027552,0,0,42.0845,0,0.0000,42.0868,0.00,390.46,1764816536.157438
103,30,0.0500,0.033864,0,0,43.2918,0,0.0000,43.2942,0.00,390.46,1764816536.209982
104,30,0.0500,0.028719,0,0,42.8586,0,0.0000,42.8607,0.00,390.46,1764816536.264249
105,30,0.0500,0.031485,0,0,44.8711,0,0.0000,44.8732,0.00,390.46,1764816536.318050
106,30,0.0500,0.028916,0,0,43.4620,0,0.0000,43.4644,0.00,390.46,1764816536.373904
107,30,0.0500,0.027460,0,0,45.0320,0,0.0000,45.0346,0.00,390.46,1764816536.427896
108,30,0.0500,0.033309,0,0,45.0754,0,0.0000,45.0780,0.00,390.46,1764816536.483311
109,30,0.0500,0.032618,0,0,46.0804,0,0.0000,46.0825,0.00,390.46,1764816536.539396
110,30,0.0500,0.031915,0,1,47.6069,0,0.0000,47.6098,0.00,390.46,1764816536.596463
111,30,0.0500,0.031616,0,1,49.0162,0,0.0000,49.0189,0.00,390.46,1764816536.655366
112,30,0.0500,0.033097,0,0,43.8302,0,0.0000,43.8325,0.00,390.46,1764816536.714652
113,30,0.0500,0.038188,0,0,41.9533,0,0.0000,41.9559,0.00,390.46,1764816536.768787
114,30,0.0500,0.037362,0,0,42.2287,0,0.0000,42.2308,0.00,390.46,1764816536.822109
115,30,0.0500,0.046809,0,0,47.5061,0,0.0000,47.5087,0.00,390.46,1764816536.875370
116,30,0.0500,0.040247,0,0,43.5681,0,0.0000,43.5708,0.00,390.46,1764816536.934013
117,30,0.0500,0.041137,0,0,40.8001,0,0.0000,40.8022,0.00,390.46,1764816536.988176
0,30,0.1000,0.098052,1,0,45.9576,1,49.3650,95.3248,0.00,390.46,1764816537.041977
1,30,0.1000,0.083305,0,0,41.3578,0,0.0000,41.3609,1035.00,390.46,1764816537.147878
2,30,0.1000,0.095789,0,0,38.6844,0,0.0000,38.6879,1070.20,390.46,1764816537.199897
3,30,0.1000,0.090494,0,0,38.5671,0,0.0000,38.5695,1055.20,390.46,1764816537.248883
4,30,0.1000,0.064689,0,0,37.3025,0,0.0000,37.3058,0.00,390.46,1764816537.297885
5,30,0.1000,0.032561,0,0,35.9435,0,0.0000,35.9466,0.00,390.46,1764816537.345526
6,30,0.1000,0.027646,0,0,44.1959,0,0.0000,44.1980,0.00,390.46,1764816537.391891
7,30,0.1000,0.033607,0,0,47.5404,0,0.0000,47.5430,0.00,390.46,1764816537.446993
8,30,0.1000,0.119591,0,0,45.2716,0,0.0000,45.2743,0.00,390.46,1764816537.505507
9,30,0.1000,0.114593,0,0,41.5804,0,0.0000,41.5828,0.00,390.46,1764816537.561742
10,30,0.1000,0.116347,0,0,42.1245,0,0.0000,42.1269,0.00,390.46,1764816537.614670
11,30,0.1000,0.118526,0,0,41.3365,0,0.0000,41.3389,0.00,390.46,1764816537.667499
12,30,0.1000,0.109634,0,1,42.5866,0,0.0000,42.5887,0.00,390.46,1764816537.719512
13,30,0.1000,0.104491,0,1,47.0772,0,0.0000,47.0796,0.00,390.46,1764816537.772432
14,30,0.1000,0.122552,0,1,44.0328,0,0.0000,44.0357,0.00,390.46,1764816537.830266
15,30,0.1000,0.106265,0,0,37.5688,0,0.0000,37.5712,0.00,390.46,1764816537.885290
16,30,0.1000,0.014607,0,0,40.8335,0,0.0000,40.8359,0.00,390.46,1764816537.933873
17,30,0.1000,0.073032,0,0,42.3319,0,0.0000,42.3341,0.00,390.46,1764816537.985225
18,30,0.1000,0.084888,0,0,43.2100,0,0.0000,43.2129,0.00,390.46,1764816538.038191
19,30,0.1000,0.069014,0,0,41.1699,0,0.0000,41.1720,0.00,390.46,1764816538.092391
20,30,0.1000,0.133982,0,0,45.2652,0,0.0000,45.2678,0.00,390.46,1764816538.143885
21,30,0.1000,0.147510,0,0,46.2184,0,0.0000,46.2205,0.00,390.46,1764816538.200244
22,30,0.1000,0.121257,0,0,45.3622,0,0.0000,45.3641,0.00,390.46,1764816538.257025
23,30,0.1000,0.126328,0,0,42.5210,0,0.0000,42.5234,0.00,390.46,1764816538.313545
24,30,0.1000,0.103550,0,0,43.5073,0,0.0000,43.5097,0.00,390.46,1764816538.367073
25,30,0.1000,0.066929,0,0,48.8052,0,0.0000,48.8071,0.00,390.46,1764816538.421557
26,30,0.1000,0.079552,0,0,44.3549,0,0.0000,44.3571,0.00,390.46,1764816538.480592
27,30,0.1000,0.067526,0,0,43.6773,0,0.0000,43.6802,0.00,390.46,1764816538.536137
28,30,0.1000,0.065336,0,0,43.0512,0,0.0000,43.0534,0.00,390.46,1764816538.590715
29,30,0.1000,0.062471,0,0,42.9640,0,0.0000,42.9664,0.00,390.46,1764816538.645119
30,30,0.1000,0.069098,0,0,43.9627,0,0.0000,43.9649,0.00,390.46,1764816538.698290
31,30,0.1000,0.081175,0,0,43.1199,0,0.0000,43.1223,0.00,390.46,1764816538.753685
32,30,0.1000,0.104339,0,0,45.3491,0,0.0000,45.3517,0.00,390.46,1764816538.807782
33,30,0.1000,0.116457,0,0,40.7720,0,0.0000,40.7748,0.00,390.46,1764816538.863746
34,30,0.1000,0.111746,0,1,40.0586,0,0.0000,40.0608,0.00,390.46,1764816538.915629
35,30,0.1000,0.100834,0,1,46.0212,0,0.0000,46.0236,0.00,390.46,1764816538.966607
36,30,0.1000,0.092832,0,0,43.4115,0,0.0000,43.4139,0.00,390.46,1764816539.023603
37,30,0.1000,0.089705,0,0,45.2564,0,0.0000,45.2588,0.00,390.46,1764816539.077947
38,30,0.1000,0.058443,0,0,43.7772,0,0.0000,43.7794,0.00,390.46,1764816539.134197
39,30,0.1000,0.070194,0,0,41.8055,0,0.0000,41.8077,0.00,390.46,1764816539.189025
40,30,0.1000,0.061120,0,0,40.8189,0,0.0000,40.8208,0.00,390.46,1764816539.241982
41,30,0.1000,0.032136,0,0,43.0841,0,0.0000,43.0868,0.00,390.46,1764816539.294027
42,30,0.1000,0.028638,0,0,41.8799,0,0.0000,41.8818,0.00,390.46,1764816539.347487
43,30,0.1000,0.048897,0,0,44.0714,0,0.0000,44.0741,0.00,390.46,1764816539.400325
44,30,0.1000,0.060588,0,0,44.5118,0,0.0000,44.5142,0.00,390.46,1764816539.455006
45,30,0.1000,0.076531,0,0,38.7049,0,0.0000,38.7077,0.00,390.46,1764816539.509889
46,30,0.1000,0.066098,0,0,45.0838,0,0.0000,45.0861,0.00,390.46,1764816539.559477
47,30,0.1000,0.046266,0,0,43.1733,0,0.0000,43.1759,0.00,390.46,1764816539.615203
48,30,0.1000,0.035558,0,0,41.4505,0,0.0000,41.4529,0.00,390.46,1764816539.669656
49,30,0.1000,0.051798,0,0,43.4537,0,0.0000,43.4558,0.00,390.46,1764816539.722066
50,30,0.1000,0.082090,0,0,42.0623,0,0.0000,42.0644,0.00,390.46,1764816539.776409
51,30,0.1000,0.030602,0,0,44.0516,0,0.0000,44.0545,0.00,390.46,1764816539.829596
52,30,0.1000,0.023466,0,0,44.9898,0,0.0000,44.9917,0.00,390.46,1764816539.884106
53,30,0.1000,0.039497,0,0,38.3778,0,0.0000,38.3801,0.00,390.46,1764816539.940199
54,30,0.1000,0.044919,0,0,40.9887,0,0.0000,40.9911,0.00,390.46,1764816539.989244
55,30,0.1000,0.047747,0,0,42.2935,0,0.0000,42.2955,0.00,390.46,1764816540.041228
56,30,0.1000,0.040189,0,0,43.8931,0,0.0000,43.8957,0.00,390.46,1764816540.093960
57,30,0.1000,0.030441,0,1,45.4524,0,0.0000,45.4550,0.00,390.46,1764816540.148036
58,30,0.1000,0.042217,0,1,45.1310,0,0.0000,45.1334,0.00,390.46,1764816540.204548
59,30,0.1000,0.029319,0,1,44.3048,0,0.0000,44.3075,0.00,390.46,1764816540.260670
60,30,0.1000,0.040334,0,0,46.4466,0,0.0000,46.4489,0.00,390.46,1764816540.315510
61,30,0.1000,0.036771,0,0,45.7542,0,0.0000,45.7566,0.00,390.46,1764816540.373153
62,30,0.1000,0.051535,0,0,45.1431,0,0.0000,45.1458,0.00,390.46,1764816540.429226
63,30,0.1000,0.024783,0,0,42.6600,0,0.0000,42.6624,0.00,390.46,1764816540.485076
64,30,0.1000,0.064915,0,0,43.1995,0,0.0000,43.2022,0.00,390.46,1764816540.538691
65,30,0.1000,0.045211,0,0,40.4236,0,0.0000,40.4260,0.00,390.46,1764816540.593233
66,30,0.1000,0.041534,0,0,42.5887,0,0.0000,42.5909,0.00,390.46,1764816540.644648
67,30,0.1000,0.049318,0,0,44.8544,0,0.0000,44.8561,0.00,390.46,1764816540.697540
68,30,0.1000,0.045856,0,0,45.6772,0,0.0000,45.6793,0.00,390.46,1764816540.753369
69,30,0.1000,0.042653,0,0,46.3312,0,0.0000,46.3336,0.00,390.46,1764816540.809971
70,30,0.1000,0.048710,0,0,42.6872,0,0.0000,42.6896,0.00,390.46,1764816540.866534
71,30,0.1000,0.054287,0,0,45.7339,0,0.0000,45.7370,0.00,390.46,1764816540.920479
72,30,0.1000,0.035596,0,0,42.0730,0,0.0000,42.0752,0.00,390.46,1764816540.977192
73,30,0.1000,0.025307,0,0,41.1761,0,0.0000,41.1789,0.00,390.46,1764816541.030445
74,30,0.1000,0.047444,0,0,43.8652,0,0.0000,43.8678,0.00,390.46,1764816541.082307
75,30,0.1000,0.034861,0,0,41.8310,0,0.0000,41.8332,0.00,390.46,1764816541.137026
76,30,0.1000,0.095218,0,0,41.8143,0,0.0000,41.8165,0.00,390.46,1764816541.189398
77,30,0.1000,0.067254,0,0,44.7531,0,0.0000,44.7555,0.00,390.46,1764816541.242098
78,30,0.1000,0.074284,0,1,40.5245,0,0.0000,40.5271,146.20,390.46,1764816541.297052
79,30,0.1000,0.045985,0,1,40.7863,0,0.0000,40.7889,0.00,390.46,1764816541.348336
80,30,0.1000,0.046316,0,0,42.1338,0,0.0000,42.1360,0.00,390.46,1764816541.399719
81,30,0.1000,0.062173,0,0,46.2937,0,0.0000,46.2968,0.00,390.46,1764816541.452726
82,30,0.1000,0.066562,0,0,40.0105,0,0.0000,40.0126,0.00,390.46,1764816541.509973
83,30,0.1000,0.044696,0,0,49.9668,0,0.0000,49.9697,0.00,390.46,1764816541.560590
84,30,0.1000,0.049352,0,0,51.3239,0,0.0000,51.3263,0.00,390.46,1764816541.620728
85,30,0.1000,0.044896,0,0,44.7481,0,0.0000,44.7507,0.00,390.46,1764816541.682405
86,30,0.1000,0.024960,0,0,48.0351,0,0.0000,48.0373,0.00,390.46,1764816541.737438
87,30,0.1000,0.021171,0,0,49.3639,0,0.0000,49.3665,0.00,390.46,1764816541.796085
88,30,0.1000,0.025851,0,0,43.2734,0,0.0000,43.2768,0.00,390.46,1764816541.856005
89,30,0.1000,0.023542,0,0,50.2439,0,0.0000,50.2467,0.00,390.52,1764816541.909503
90,30,0.1000,0.027044,0,0,50.1120,0,0.0000,50.1151,0.00,390.52,1764816541.970207
91,30,0.1000,0.015482,0,0,46.8078,0,0.0000,46.8104,0.00,390.52,1764816542.031035
92,30,0.1000,0.028358,0,0,47.8904,0,0.0000,47.8930,0.00,390.52,1764816542.088003
93,30,0.1000,0.018516,0,0,49.9697,0,0.0000,49.9723,0.00,390.52,1764816542.146462
94,30,0.1000,0.022393,0,0,48.1360,0,0.0000,48.1381,0.00,390.52,1764816542.206917
95,30,0.1000,0.027671,0,0,47.5657,0,0.0000,47.5683,0.00,390.52,1764816542.265716
96,30,0.1000,0.022895,0,0,51.9004,0,0.0000,51.9040,0.00,390.52,1764816542.323772
97,30,0.1000,0.010158,0,1,49.3979,0,0.0000,49.4006,0.00,390.52,1764816542.385910
98,30,0.1000,0.024848,0,1,49.7897,0,0.0000,49.7918,0.00,390.52,1764816542.445459
99,30,0.1000,0.026312,0,1,47.3278,0,0.0000,47.3301,0.00,390.52,1764816542.505703
100,30,0.1000,0.026566,0,0,48.7943,0,0.0000,48.7978,0.00,390.52,1764816542.563665
101,30,0.1000,0.032788,0,0,49.0835,0,0.0000,49.0859,0.00,390.52,1764816542.623082
102,30,0.1000,0.027552,0,0,47.3301,0,0.0000,47.3335,0.00,390.52,1764816542.682451
103,30,0.1000,0.033864,0,0,46.5941,0,0.0000,46.5965,0.00,390.52,1764816542.739986
104,30,0.1000,0.028719,0,0,48.2378,0,0.0000,48.2402,0.00,390.52,1764816542.797066
105,30,0.1000,0.031485,0,0,48.4195,0,0.0000,48.4211,0.00,390.52,1764816542.855890
106,30,0.1000,0.028916,0,0,49.8040,0,0.0000,49.8068,0.00,390.52,1764816542.914936
107,30,0.1000,0.027460,0,0,50.2100,0,0.0000,50.2124,0.00,390.52,1764816542.975195
108,30,0.1000,0.033309,0,0,49.3870,0,0.0000,49.3891,0.00,390.52,1764816543.035790
109,30,0.1000,0.032618,0,0,49.1760,0,0.0000,49.1786,0.00,390.52,1764816543.095589
110,30,0.1000,0.031915,0,1,50.6744,0,0.0000,50.6780,0.00,390.52,1764816543.155325
111,30,0.1000,0.031616,0,1,48.5077,0,0.0000,48.5103,0.00,390.52,1764816543.216565
112,30,0.1000,0.033097,0,0,47.7116,0,0.0000,47.7138,0.00,390.52,1764816543.275760
113,30,0.1000,0.038188,0,0,49.9558,0,0.0000,49.9578,0.00,390.52,1764816543.333801
114,30,0.1000,0.037362,0,0,50.6191,0,0.0000,50.6232,0.00,390.52,1764816543.394035
115,30,0.1000,0.046809,0,0,51.1935,0,0.0000,51.1961,0.00,390.52,1764816543.455256
116,30,0.1000,0.040247,0,0,45.3167,0,0.0000,45.3200,0.00,390.52,1764816543.516835
117,30,0.1000,0.041137,0,0,46.0532,0,0.0000,46.0556,0.00,390.52,1764816543.572286
0,30,0.1500,0.098052,1,0,45.5382,1,49.3870,94.9283,1064.30,390.52,1764816543.630887
1,30,0.1500,0.083305,0,0,42.3834,0,0.0000,42.3868,0.00,390.52,1764816543.736360
2,30,0.1500,0.095789,0,0,38.4312,0,0.0000,38.4340,0.00,390.52,1764816543.789140
3,30,0.1500,0.090494,0,0,38.6231,0,0.0000,38.6257,1053.00,390.52,1764816543.837734
4,30,0.1500,0.064689,0,0,37.5185,0,0.0000,37.5209,0.00,390.52,1764816543.886825
5,30,0.1500,0.032561,0,0,42.1436,0,0.0000,42.1460,0.00,390.52,1764816543.934532
6,30,0.1500,0.027646,0,0,49.7911,0,0.0000,49.7940,0.00,390.52,1764816543.986950
7,30,0.1500,0.033607,0,0,47.2882,0,0.0000,47.2910,0.00,390.52,1764816544.047005
8,30,0.1500,0.119591,0,0,46.2193,0,0.0000,46.2215,0.00,390.52,1764816544.104677
9,30,0.1500,0.114593,0,0,46.5677,0,0.0000,46.5701,0.00,390.52,1764816544.161336
10,30,0.1500,0.116347,0,0,48.1048,0,0.0000,48.1071,0.00,390.52,1764816544.218478
11,30,0.1500,0.118526,0,0,51.9605,0,0.0000,51.9643,0.00,390.52,1764816544.277352
12,30,0.1500,0.109634,0,1,52.7928,0,0.0000,52.7954,0.00,390.52,1764816544.339692
13,30,0.1500,0.104491,0,1,52.8374,0,0.0000,52.8402,0.00,390.51,1764816544.402888
14,30,0.1500,0.122552,0,1,49.5200,0,0.0000,49.5234,0.00,390.51,1764816544.466284
15,30,0.1500,0.106265,0,0,46.0849,0,0.0000,46.0868,0.00,390.51,1764816544.526484
16,30,0.1500,0.014607,0,0,47.3638,0,0.0000,47.3664,0.00,390.51,1764816544.583052
17,30,0.1500,0.073032,0,0,46.9878,0,0.0000,46.9906,0.00,390.51,1764816544.640668
18,30,0.1500,0.084888,0,0,42.6905,0,0.0000,42.6929,0.00,390.51,1764816544.698131
19,30,0.1500,0.069014,0,0,41.8794,0,0.0000,41.8820,0.00,390.51,1764816544.751649
20,30,0.1500,0.133982,0,0,47.8854,0,0.0000,47.8880,0.00,390.51,1764816544.803973
21,30,0.1500,0.147510,0,0,48.9848,0,0.0000,48.9876,0.00,390.51,1764816544.863386
22,30,0.1500,0.121257,0,0,45.7029,0,0.0000,45.7053,0.00,390.51,1764816544.923310
23,30,0.1500,0.126328,0,0,43.2813,0,0.0000,43.2842,0.00,390.51,1764816544.980103
24,30,0.1500,0.103550,0,0,42.5072,0,0.0000,42.5096,0.00,390.51,1764816545.034806
25,30,0.1500,0.066929,0,0,41.7578,0,0.0000,41.7600,0.00,390.51,1764816545.088443
26,30,0.1500,0.079552,0,0,44.7612,0,0.0000,44.7638,0.00,390.51,1764816545.141157
27,30,0.1500,0.067526,0,0,45.6073,0,0.0000,45.6095,0.00,390.51,1764816545.196997
28,30,0.1500,0.065336,0,0,42.3682,0,0.0000,42.3710,0.00,390.51,1764816545.253582
29,30,0.1500,0.062471,0,0,41.2400,0,0.0000,41.2416,0.00,390.51,1764816545.306798
30,30,0.1500,0.069098,0,0,49.3557,0,0.0000,49.3577,0.00,390.51,1764816545.358674
31,30,0.1500,0.081175,0,0,49.0062,0,0.0000,49.0091,0.00,390.51,1764816545.419387
32,30,0.1500,0.104339,0,0,43.8135,0,0.0000,43.8159,0.00,390.51,1764816545.478824
33,30,0.1500,0.116457,0,0,42.6099,0,0.0000,42.6123,0.00,390.51,1764816545.533576
34,30,0.1500,0.111746,0,1,42.5830,0,0.0000,42.5856,0.00,390.51,1764816545.587009
35,30,0.1500,0.100834,0,1,42.9814,0,0.0000,42.9838,0.00,390.51,1764816545.640188
36,30,0.1500,0.092832,0,0,42.3622,0,0.0000,42.3644,0.00,390.51,1764816545.694127
37,30,0.1500,0.089705,0,0,42.5205,0,0.0000,42.5231,0.00,390.51,1764816545.746880
38,30,0.1500,0.058443,0,0,50.1339,0,0.0000,50.1366,0.00,390.51,1764816545.799872
39,30,0.1500,0.070194,0,0,53.3206,0,0.0000,53.3233,0.00,390.51,1764816545.860582
40,30,0.1500,0.061120,0,0,49.3512,0,0.0000,49.3538,0.00,390.51,1764816545.924866
41,30,0.1500,0.032136,0,0,47.6141,0,0.0000,47.6170,0.00,390.51,1764816545.985141
42,30,0.1500,0.028638,0,0,47.4248,0,0.0000,47.4274,0.00,390.51,1764816546.043694
43,30,0.1500,0.048897,0,0,43.5793,0,0.0000,43.5815,0.00,390.51,1764816546.101748
44,30,0.1500,0.060588,0,0,44.6618,0,0.0000,44.6639,0.00,390.51,1764816546.155973
45,30,0.1500,0.076531,0,0,47.3590,0,0.0000,47.3619,0.00,390.51,1764816546.211468
46,30,0.1500,0.066098,0,0,46.3259,0,0.0000,46.3285,0.00,390.51,1764816546.269498
47,30,0.1500,0.046266,0,0,44.2317,0,0.0000,44.2343,0.00,390.51,1764816546.326535
48,30,0.1500,0.035558,0,0,45.3970,0,0.0000,45.3997,0.00,390.51,1764816546.381149
49,30,0.1500,0.051798,0,0,49.0229,0,0.0000,49.0251,0.00,390.51,1764816546.437706
50,30,0.1500,0.082090,0,0,45.5155,0,0.0000,45.5179,0.00,390.51,1764816546.497180
51,30,0.1500,0.030602,0,0,45.9344,0,0.0000,45.9371,0.00,390.51,1764816546.553427
52,30,0.1500,0.023466,0,0,42.3915,0,0.0000,42.3939,0.00,390.51,1764816546.609975
53,30,0.1500,0.039497,0,0,48.0897,0,0.0000,48.0924,0.00,390.51,1764816546.662774
54,30,0.1500,0.044919,0,0,41.6079,0,0.0000,41.6100,0.00,390.51,1764816546.721518
55,30,0.1500,0.047747,0,0,42.5847,0,0.0000,42.5873,0.00,390.51,1764816546.774054
56,30,0.1500,0.040189,0,0,45.4805,0,0.0000,45.4831,0.00,390.51,1764816546.827279
57,30,0.1500,0.030441,0,1,45.0904,0,0.0000,45.0928,0.00,390.51,1764816546.883239
58,30,0.1500,0.042217,0,1,40.7882,0,0.0000,40.7908,0.00,390.51,1764816546.939576
59,30,0.1500,0.029319,0,1,41.2893,0,0.0000,41.2917,0.00,390.51,1764816546.991249
60,30,0.1500,0.040334,0,0,45.5949,0,0.0000,45.5971,0.00,390.51,1764816547.043564
61,30,0.1500,0.036771,0,0,46.8643,0,0.0000,46.8667,0.00,390.51,1764816547.100510
62,30,0.1500,0.051535,0,0,42.5458,0,0.0000,42.5477,0.00,390.51,1764816547.158653
63,30,0.1500,0.024783,0,0,46.4594,0,0.0000,46.4621,0.00,390.51,1764816547.212124
64,30,0.1500,0.064915,0,0,43.3838,0,0.0000,43.3862,0.00,390.51,1764816547.269189
65,30,0.1500,0.045211,0,0,41.4875,0,0.0000,41.4896,0.00,390.51,1764816547.323118
66,30,0.1500,0.041534,0,0,43.6990,0,0.0000,43.7014,0.00,390.51,1764816547.375163
67,30,0.1500,0.049318,0,0,46.1950,0,0.0000,46.1972,0.00,390.51,1764816547.430090
68,30,0.1500,0.045856,0,0,46.9878,0,0.0000,46.9904,0.00,390.51,1764816547.486594
69,30,0.1500,0.042653,0,0,45.3577,0,0.0000,45.3601,0.00,390.51,1764816547.543958
70,30,0.1500,0.048710,0,0,42.3009,0,0.0000,42.3036,0.00,390.51,1764816547.599530
71,30,0.1500,0.054287,0,0,46.1075,0,0.0000,46.1102,0.00,390.51,1764816547.652724
72,30,0.1500,0.035596,0,0,43.4794,0,0.0000,43.4818,0.00,390.51,1764816547.709322
73,30,0.1500,0.025307,0,0,43.7760,0,0.0000,43.7784,0.00,390.51,1764816547.763361
74,30,0.1500,0.047444,0,0,43.3500,0,0.0000,43.3521,0.00,390.51,1764816547.817695
75,30,0.1500,0.034861,0,0,45.3823,0,0.0000,45.3849,0.00,390.51,1764816547.871502
76,30,0.1500,0.095218,0,0,43.0408,0,0.0000,43.0431,0.00,390.51,1764816547.927639
77,30,0.1500,0.067254,0,0,44.1246,0,0.0000,44.1267,0.00,390.51,1764816547.981553
78,30,0.1500,0.074284,0,1,43.3695,0,0.0000,43.3719,0.00,390.51,1764816548.036031
79,30,0.1500,0.045985,0,1,42.8717,0,0.0000,42.8739,0.00,390.51,1764816548.090008
80,30,0.1500,0.046316,0,0,44.7412,0,0.0000,44.7433,0.00,390.51,1764816548.143806
81,30,0.1500,0.062173,0,0,47.9290,0,0.0000,47.9312,0.00,390.51,1764816548.199329
82,30,0.1500,0.066562,0,0,45.6011,0,0.0000,45.6028,0.00,390.51,1764816548.257924
83,30,0.1500,0.044696,0,0,44.2612,0,0.0000,44.2634,0.00,390.51,1764816548.314514
84,30,0.1500,0.049352,0,0,43.9243,0,0.0000,43.9277,0.00,390.51,1764816548.369696
85,30,0.1500,0.044896,0,0,48.0325,0,0.0000,48.0354,0.00,390.51,1764816548.424386
86,30,0.1500,0.024960,0,0,44.7850,0,0.0000,44.7869,0.00,390.51,1764816548.482747
87,30,0.1500,0.021171,0,0,43.7748,0,0.0000,43.7772,0.00,390.51,1764816548.538749
88,30,0.1500,0.025851,0,0,43.8614,0,0.0000,43.8638,0.00,390.51,1764816548.593103
89,30,0.1500,0.023542,0,0,46.9069,0,0.0000,46.9089,0.00,390.51,1764816548.647326
90,30,0.1500,0.027044,0,0,47.9834,0,0.0000,47.9865,0.00,390.51,1764816548.704722
91,30,0.1500,0.015482,0,0,45.9888,0,0.0000,45.9917,0.00,390.51,1764816548.763248
92,30,0.1500,0.028358,0,0,46.4923,0,0.0000,46.4945,0.00,390.51,1764816548.819611
93,30,0.1500,0.018516,0,0,43.3939,0,0.0000,43.3960,0.00,390.51,1764816548.876714
94,30,0.1500,0.022393,0,0,42.3512,0,0.0000,42.3536,0.00,390.51,1764816548.930760
95,30,0.1500,0.027671,0,0,42.4752,0,0.0000,42.4776,0.00,390.51,1764816548.983643
96,30,0.1500,0.022895,0,0,45.0344,0,0.0000,45.0368,0.00,390.51,1764816549.037195
97,30,0.1500,0.010158,0,1,47.6463,0,0.0000,47.6487,0.00,390.51,1764816549.093002
98,30,0.1500,0.024848,0,1,46.0341,0,0.0000,46.0362,143.30,390.51,1764816549.150974
99,30,0.1500,0.026312,0,1,43.9670,0,0.0000,43.9696,0.00,390.51,1764816549.208004
100,30,0.1500,0.026566,0,0,47.2434,0,0.0000,47.2455,0.00,390.51,1764816549.262162
101,30,0.1500,0.032788,0,0,40.1964,0,0.0000,40.1988,0.00,390.51,1764816549.319922
102,30,0.1500,0.027552,0,0,38.5668,0,0.0000,38.5695,0.00,390.51,1764816549.371037
103,30,0.1500,0.033864,0,0,41.1465,0,0.0000,41.1496,0.00,390.51,1764816549.420524
104,30,0.1500,0.028719,0,0,40.5169,0,0.0000,40.5200,0.00,390.51,1764816549.472220
105,30,0.1500,0.031485,0,0,39.2218,0,0.0000,39.2253,0.00,390.51,1764816549.523097
106,30,0.1500,0.028916,0,0,37.6089,0,0.0000,37.6115,0.00,390.51,1764816549.572866
107,30,0.1500,0.027460,0,0,40.0887,0,0.0000,40.0908,0.00,390.51,1764816549.620845
108,30,0.1500,0.033309,0,0,39.3052,0,0.0000,39.3081,0.00,390.51,1764816549.671344
109,30,0.1500,0.032618,0,0,47.3351,0,0.0000,47.3378,0.00,390.51,1764816549.721610
110,30,0.1500,0.031915,0,1,43.9069,0,0.0000,43.9095,0.00,390.51,1764816549.779620
111,30,0.1500,0.031616,0,1,42.4566,0,0.0000,42.4595,0.00,390.51,1764816549.834709
112,30,0.1500,0.033097,0,0,40.5328,0,0.0000,40.5352,0.00,390.51,1764816549.887810
113,30,0.1500,0.038188,0,0,38.5070,0,0.0000,38.5098,0.00,390.51,1764816549.939380
114,30,0.1500,0.037362,0,0,39.5589,0,0.0000,39.5615,0.00,390.51,1764816549.988855
115,30,0.1500,0.046809,0,0,41.8060,0,0.0000,41.8088,0.00,390.51,1764816550.039734
116,30,0.1500,0.040247,0,0,40.4141,0,0.0000,40.4167,0.00,390.51,1764816550.092451
117,30,0.1500,0.041137,0,0,37.0255,0,0.0000,37.0276,0.00,390.51,1764816550.143616
0,30,0.2000,0.098052,1,0,38.7616,1,46.9313,85.6950,0.00,390.51,1764816550.193423
1,30,0.2000,0.083305,0,0,45.4268,0,0.0000,45.4307,1086.30,390.51,1764816550.289493
2,30,0.2000,0.095789,0,0,36.7362,0,0.0000,36.7393,1077.40,390.51,1764816550.345073
3,30,0.2000,0.090494,0,0,38.2037,0,0.0000,38.2075,1069.50,390.51,1764816550.392041
4,30,0.2000,0.064689,0,0,35.4061,0,0.0000,35.4095,310.30,390.51,1764816550.440542
5,30,0.2000,0.032561,0,0,31.8890,0,0.0000,31.8913,0.00,390.51,1764816550.486106
6,30,0.2000,0.027646,0,0,36.2024,0,0.0000,36.2053,0.00,390.51,1764816550.528436
7,30,0.2000,0.033607,0,0,38.5134,0,0.0000,38.5158,0.00,390.51,1764816550.575246
8,30,0.2000,0.119591,0,0,44.5061,0,0.0000,44.5092,0.00,390.51,1764816550.624740
9,30,0.2000,0.114593,0,0,36.8142,0,0.0000,36.8166,0.00,390.51,1764816550.679657
10,30,0.2000,0.116347,0,0,40.1082,0,0.0000,40.1111,0.00,390.51,1764816550.727084
11,30,0.2000,0.118526,0,0,43.7336,0,0.0000,43.7362,0.00,390.51,1764816550.777987
12,30,0.2000,0.109634,0,1,39.8893,0,0.0000,39.8922,0.00,390.51,1764816550.831941
13,30,0.2000,0.104491,0,1,41.9202,0,0.0000,41.9226,0.00,390.51,1764816550.882917
14,30,0.2000,0.122552,0,1,38.5935,0,0.0000,38.5964,0.00,390.51,1764816550.935468
15,30,0.2000,0.106265,0,0,38.2929,0,0.0000,38.2955,0.00,390.51,1764816550.984255
16,30,0.2000,0.014607,0,0,40.7753,0,0.0000,40.7772,0.00,390.51,1764816551.032970
17,30,0.2000,0.073032,0,0,39.7933,0,0.0000,39.7956,0.00,390.51,1764816551.084111
18,30,0.2000,0.084888,0,0,39.2118,0,0.0000,39.2139,0.00,390.51,1764816551.134647
19,30,0.2000,0.069014,0,0,39.6941,0,0.0000,39.6967,0.00,390.51,1764816551.184264
